"","user","l1","h1","pl1","ph1","au1","l2","h2","pl2","ph2","au2","l3","h3","pl3","ph3","au3","l4","h4","pl4","ph4","au4","l5","h5","pl5","ph5","au5","l6","h6","pl6","ph6","au6","l7","h7","pl7","ph7","au7","l8","h8","pl8","ph8","au8","l9","h9","pl9","ph9","au9","l10","h10","pl10","ph10","au10","l11","h11","pl11","ph11","au11","l12","h12","pl12","ph12","au12","l13","h13","pl13","ph13","au13","l14","h14","pl14","ph14","au14","l15","h15","pl15","ph15","au15","sumLowBefore","sumHighBefore","sumPlBefore","sumPhBefore","activityBefore","activityAfter","activityDiff","group","treatment"
"749","tatymendoza",0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,-10,"Rcontrol",0
"750","tbnyedf7",0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,-9,"Rcontrol",0
"751","Teenagedirtbagxxx",0,0,0,0,3,0,0,0,0,7,0,0,0,0,11,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,-44,"Rcontrol",0
"752","tersegirl",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,3,"Rcontrol",0
"753","TH_flyingsloth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,"Rcontrol",0
"754","that_two_commie",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,"Rcontrol",0
"755","ThatGeek303",0,0,0,0,18,0,0,0,0,4,0,0,0,0,2,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,11,0,0,0,0,6,0,0,0,0,11,0,0,0,0,1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,16,1,0,0,0,11,2,0,0,0,29,0,0,0,0,52,77,25,"Rcontrol",0
"756","thatmurdergoose4u2",0,0,0,0,13,0,0,0,0,2,0,0,0,0,10,0,0,0,0,2,0,0,0,0,9,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,45,14,-31,"Rcontrol",0
"757","ThatNebNub",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,-11,"Rcontrol",0
"758","ThatsCrapTastic",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,-1,"Rcontrol",0
"759","the_airplane_motor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,"Rcontrol",0
"760","the_blaggyS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,8,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,22,11,-11,"Rcontrol",0
"761","The_cooler_ArcSmith",0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,"Rcontrol",0
"762","theallaroundnerd",0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,6,0,0,0,0,6,0,0,0,0,12,0,0,0,0,4,0,0,0,0,8,0,0,0,0,13,0,0,0,0,11,0,0,0,0,25,0,0,0,0,1,0,0,0,0,3,0,0,0,0,19,0,0,0,0,4,0,0,0,0,48,76,28,"Rcontrol",0
"763","theatxrunner",0,0,0,0,5,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,22,11,-11,"Rcontrol",0
"764","TheAwakened",0,0,0,0,1,0,0,0,0,5,0,0,0,0,8,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,2,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,29,22,-7,"Rcontrol",0
"765","TheBoss2526",0,0,0,0,5,0,0,0,0,9,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,4,0,0,0,0,9,0,0,0,0,1,1,0,0,0,12,0,0,0,0,7,0,0,0,0,4,0,0,0,0,33,42,9,"Rcontrol",0
"766","TheDrWhoKid",0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,"Rcontrol",0
"767","TheDudeWhoLovesGames",0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,1,-3,"Rcontrol",0
"768","TheFlyinDolphin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Rcontrol",0
"769","Theinvaderofbutts",0,0,0,0,2,0,0,0,0,5,0,0,0,0,10,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23,5,-18,"Rcontrol",0
"770","TheLoru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,-2,"Rcontrol",0
"771","theManJ_217",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,"Rcontrol",0
"772","TheMonkeyMan24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,13,7,"Rcontrol",0
"773","theremarkableamoeba",0,0,0,0,9,0,0,0,0,4,0,0,0,0,15,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,1,0,0,0,10,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,8,0,0,0,0,6,0,0,0,0,46,32,-14,"Rcontrol",0
"774","theshayybayy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,-18,"Rcontrol",0
"775","TheStevenUniverseKid",0,0,0,0,13,0,0,0,0,5,0,0,0,0,16,0,0,0,0,11,0,0,0,0,12,0,0,0,0,12,0,0,0,0,19,1,0,0,0,31,1,0,0,0,7,0,0,0,0,1,0,0,0,0,12,0,0,0,0,2,0,0,0,0,8,1,0,0,0,13,1,0,0,0,13,0,0,0,0,88,56,-32,"Rcontrol",0
"776","thestockists",0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,"Rcontrol",0
"777","Thewallman198",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,-2,"Rcontrol",0
"778","TheWaywardWobbuffet",0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,-4,"Rcontrol",0
"779","throwawa21920ge",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,"Rcontrol",0
"780","throwawaydom1980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,-1,"Rcontrol",0
"781","throwitawayplease89",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-5,"Rcontrol",0
"782","Tigershark340",0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,5,-11,"Rcontrol",0
"783","tincartofdoom",0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,-4,"Rcontrol",0
"784","tinkerbxll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,"Rcontrol",0
"785","tinywritinghuman",0,0,0,0,6,0,0,0,0,12,0,0,0,0,8,0,0,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,9,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,0,0,53,35,-18,"Rcontrol",0
"786","Tirukinoko",0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,-7,"Rcontrol",0
"787","Togunraby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-5,"Rcontrol",0
"788","ToiIetPaper3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,-2,"Rcontrol",0
"789","Tom_Bombadil_Ret",0,0,0,0,8,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,30,19,-11,"Rcontrol",0
"790","tomgdavey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,-4,"Rcontrol",0
"791","tomkalbfus",0,0,0,0,7,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,16,0,0,0,0,5,0,0,0,0,10,0,0,0,0,13,0,0,0,0,7,0,0,0,0,1,0,0,0,0,28,54,26,"Rcontrol",0
"792","tomothy37",0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,25,10,-15,"Rcontrol",0
"793","TonyBanana420",0,0,0,0,2,0,0,0,0,1,0,0,0,0,8,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,2,2,0,0,11,0,0,0,0,7,2,0,0,0,12,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,30,35,5,"Rcontrol",0
"794","toomanyukes",0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,8,0,0,0,0,6,0,0,0,0,4,0,0,0,0,10,0,0,0,0,1,0,0,0,0,17,34,17,"Rcontrol",0
"795","TorontoBuffaloBills",0,0,0,0,10,0,0,0,0,6,0,0,0,0,17,0,0,0,0,7,0,0,0,0,34,0,0,0,0,15,0,0,0,0,15,0,0,0,0,15,0,0,0,0,47,0,0,0,0,26,0,0,0,0,8,0,0,0,0,21,0,0,0,0,26,0,0,0,0,5,0,0,0,0,6,0,0,0,0,104,139,35,"Rcontrol",0
"796","Touchmuhjunk",0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,2,-6,"Rcontrol",0
"797","trans_tacos",0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,2,-18,"Rcontrol",0
"798","TSETommu",0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-9,"Rcontrol",0
"799","tsprxncxss",0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,4,"Rcontrol",0
"800","Tsurfer4",0,0,0,0,3,0,0,0,0,20,0,0,0,0,15,0,0,0,0,14,0,0,0,0,4,0,0,0,0,10,0,0,0,0,5,0,0,0,0,3,0,0,0,0,27,0,0,0,0,12,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,71,68,-3,"Rcontrol",0
"801","Tuchbora",0,0,0,0,4,0,0,0,0,8,0,0,0,0,6,0,0,0,0,4,0,0,0,0,2,0,0,0,0,4,0,0,0,0,34,0,0,0,0,7,1,0,0,0,42,0,0,0,0,4,0,0,0,0,12,0,0,0,0,10,0,0,0,0,22,0,0,0,0,16,1,0,0,0,39,0,0,0,0,62,145,83,"Rcontrol",0
"802","Tyrbrood",0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,9,1,0,0,0,3,0,0,0,0,0,0,0,0,0,25,29,4,"Rcontrol",0
"803","Tzahi12345",0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,11,0,0,0,0,7,0,0,0,0,7,27,20,"Rcontrol",0
"804","uncannycat",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,4,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,4,-10,"Rcontrol",0
"805","UncleCrampa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,18,3,"Rcontrol",0
"806","unfoldgames_",0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,64,56,"Rcontrol",0
"807","unicofra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,"Rcontrol",0
"808","UnicornConsumer",0,0,0,0,10,0,0,0,0,7,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,11,0,0,0,0,5,0,0,0,0,6,0,0,0,0,3,0,0,0,0,2,0,0,0,0,30,28,-2,"Rcontrol",0
"809","unoriginalnamedamm",0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20,0,0,0,0,13,0,0,0,0,20,0,0,0,0,48,1,0,0,0,32,0,0,0,0,13,0,0,0,0,4,0,0,0,0,2,0,0,0,0,5,0,0,0,0,4,0,0,0,0,72,108,36,"Rcontrol",0
"810","Used_Amount",0,0,0,0,39,0,0,0,0,15,0,0,0,0,5,0,0,0,0,11,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,-73,"Rcontrol",0
"811","Vavoskank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,"Rcontrol",0
"812","vectry",0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,7,0,0,0,0,1,0,0,0,0,6,0,0,0,0,28,44,16,"Rcontrol",0
"813","Verticyc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,"Rcontrol",0
"814","vic2087",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,"Rcontrol",0
"815","Virtuaddict",0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-6,"Rcontrol",0
"816","vividthings62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Rcontrol",0
"817","VORTXS",0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,29,28,-1,"Rcontrol",0
"818","Vtran1082",0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-9,"Rcontrol",0
"819","waffels",0,0,0,0,2,0,0,0,0,3,0,0,0,0,10,0,0,0,0,5,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,30,12,-18,"Rcontrol",0
"820","wallaceogle20",0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,7,"Rcontrol",0
"821","WallopyJoe",0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,2,0,0,0,7,0,0,0,0,8,0,0,0,0,26,28,2,"Rcontrol",0
